date;commodity_id;currency;price
2023-01-18;soybeans;ARS;92000
2023-01-18;corn;ARS;48000
2023-01-18;sorghum;ARS;48400
2023-01-18;wheat;ARS;56500
2023-01-19;wheat;ARS;57500
2023-01-19;corn;ARS;48000
2023-01-19;soybeans;ARS;92000
2023-01-19;sorghum;ARS;48500
2023-01-19;sunflower;ARS;83700
2023-01-20;soybeans;ARS;92000
2023-01-20;corn;ARS;48000
2023-01-20;sunflower;ARS;82500
2023-01-20;sorghum;ARS;48500
2023-01-20;wheat;ARS;57500
2023-01-23;wheat;ARS;57500
2023-01-23;sorghum;ARS;48200
2023-01-23;corn;ARS;47000
2023-01-23;soybeans;ARS;91000
2023-01-23;sunflower;ARS;81000
2023-01-24;wheat;ARS;57500
2023-01-24;soybeans;ARS;92000
2023-01-24;sunflower;ARS;81300
2023-01-24;corn;ARS;48000
2023-01-24;sorghum;ARS;48200
2023-01-25;sunflower;ARS;79500
2023-01-25;corn;ARS;48200
2023-01-25;soybeans;ARS;90000
2023-01-25;sorghum;ARS;50000
2023-01-25;wheat;ARS;57500
2023-01-26;sorghum;ARS;50350
2023-01-26;soybeans;ARS;87000
2023-01-26;corn;ARS;48800
2023-01-26;sunflower;ARS;80500
2023-01-26;wheat;ARS;58500
2023-01-27;sorghum;ARS;50500
2023-01-27;soybeans;ARS;86000
2023-01-27;corn;ARS;49000
2023-01-27;sunflower;ARS;80000
2023-01-27;wheat;ARS;58500
2023-01-30;sunflower;ARS;80000
2023-01-30;corn;ARS;49500
2023-01-30;soybeans;ARS;87000
2023-01-30;sorghum;ARS;50700
2023-01-30;wheat;ARS;58700
2023-01-31;corn;ARS;50400
2023-01-31;soybeans;ARS;87000
2023-01-31;sorghum;ARS;51000
2023-01-31;wheat;ARS;58800
2023-01-31;sunflower;ARS;80000
2023-02-01;corn;ARS;50000
2023-02-01;sunflower;ARS;79500
2023-02-01;soybeans;ARS;85000
2023-02-01;sorghum;ARS;51500
2023-02-01;wheat;ARS;58500
2023-02-02;corn;ARS;49850
2023-02-02;sunflower;ARS;80600
2023-02-02;soybeans;ARS;86500
2023-02-02;wheat;ARS;58500
2023-02-02;sorghum;ARS;51650
2023-02-03;sunflower;ARS;80760
2023-02-03;corn;ARS;50000
2023-02-03;sorghum;ARS;51650
2023-02-03;soybeans;ARS;86000
2023-02-03;wheat;ARS;58500
2023-02-06;sorghum;ARS;52000
2023-02-06;wheat;ARS;58500
2023-02-06;sunflower;ARS;79500
2023-02-06;corn;ARS;50100
2023-02-06;soybeans;ARS;83500
2023-02-07;sorghum;ARS;52100
2023-02-07;soybeans;ARS;83500
2023-02-07;wheat;ARS;58300
2023-02-07;corn;ARS;49800
2023-02-07;sunflower;ARS;79600
2023-02-08;corn;ARS;49700
2023-02-08;sorghum;ARS;52200
2023-02-08;sunflower;ARS;79700
2023-02-08;soybeans;ARS;85000
2023-02-08;wheat;ARS;58000
2023-02-09;sorghum;ARS;52300
2023-02-09;sunflower;ARS;81700
2023-02-09;soybeans;ARS;91000
2023-02-09;wheat;ARS;57500
2023-02-09;corn;ARS;49500
2023-02-10;sorghum;ARS;52400
2023-02-10;soybeans;ARS;91000
2023-02-10;corn;ARS;49800
2023-02-10;sunflower;ARS;82500
2023-02-10;wheat;ARS;58000
2023-02-13;sunflower;ARS;82000
2023-02-13;corn;ARS;49800
2023-02-13;soybeans;ARS;90000
2023-02-13;sorghum;ARS;52500
2023-02-13;wheat;ARS;58000
2023-02-14;sorghum;ARS;52500
2023-02-14;soybeans;ARS;92000
2023-02-14;corn;ARS;50150
2023-02-14;sunflower;ARS;82400
2023-02-14;wheat;ARS;58200
2023-02-15;corn;ARS;50200
2023-02-15;sunflower;ARS;81700
2023-02-15;soybeans;ARS;91000
2023-02-15;sorghum;ARS;53000
2023-02-15;wheat;ARS;58500
2023-02-16;corn;ARS;50500
2023-02-16;sunflower;ARS;80900
2023-02-16;soybeans;ARS;90000
2023-02-16;wheat;ARS;58500
2023-02-16;sorghum;ARS;53900
2023-02-17;sunflower;ARS;82000
2023-02-17;corn;ARS;50800
2023-02-17;sorghum;ARS;53100
2023-02-17;soybeans;ARS;92000
2023-02-17;wheat;ARS;59000
2023-02-22;sorghum;ARS;53100
2023-02-22;corn;ARS;51100
2023-02-22;sunflower;ARS;82000
2023-02-22;wheat;ARS;58000
2023-02-22;soybeans;ARS;90000
2023-02-23;soybeans;ARS;90000
2023-02-23;sorghum;ARS;53700
2023-02-23;wheat;ARS;58500
2023-02-23;corn;ARS;51200
2023-02-23;sunflower;ARS;82300
2023-02-24;corn;ARS;51000
2023-02-24;sunflower;ARS;82300
2023-02-24;soybeans;ARS;90000
2023-02-24;wheat;ARS;59000
2023-02-24;sorghum;ARS;53700
2023-02-27;sunflower;ARS;81700
2023-02-27;corn;ARS;51000
2023-02-27;soybeans;ARS;90000
2023-02-27;sorghum;ARS;54000
2023-02-27;wheat;ARS;59000
2023-02-28;sunflower;ARS;81000
2023-02-28;corn;ARS;49600
2023-02-28;sorghum;ARS;54000
2023-02-28;soybeans;ARS;89000
2023-02-28;wheat;ARS;58500
2023-03-01;sunflower;ARS;81300
2023-03-01;corn;ARS;49500
2023-03-01;soybeans;ARS;89000
2023-03-01;sorghum;ARS;54300
2023-03-01;wheat;ARS;58500
2023-03-02;sorghum;ARS;54300
2023-03-02;soybeans;ARS;90000
2023-03-02;corn;ARS;49600
2023-03-02;sunflower;ARS;81300
2023-03-02;wheat;ARS;59000
2023-03-03;sunflower;ARS;81300
2023-03-03;sorghum;ARS;54500
2023-03-03;corn;ARS;50000
2023-03-03;wheat;ARS;59000
2023-03-03;soybeans;ARS;90000
2023-03-06;soybeans;ARS;90000
2023-03-06;sorghum;ARS;55000
2023-03-06;wheat;ARS;58700
2023-03-06;sunflower;ARS;81800
2023-03-06;corn;ARS;51000
2023-03-07;sorghum;ARS;55000
2023-03-07;soybeans;ARS;90000
2023-03-07;corn;ARS;51000
2023-03-07;sunflower;ARS;82000
2023-03-07;wheat;ARS;58500
2023-03-08;corn;ARS;51000
2023-03-08;sunflower;ARS;82300
2023-03-08;soybeans;ARS;90000
2023-03-08;sorghum;ARS;55150
2023-03-08;wheat;ARS;59000
2023-03-09;sunflower;ARS;82300
2023-03-09;corn;ARS;50000
2023-03-09;soybeans;ARS;90000
2023-03-09;sorghum;ARS;55200
2023-03-09;wheat;ARS;59000
2023-03-10;soybeans;ARS;90000
2023-03-10;sunflower;ARS;81500
2023-03-10;wheat;ARS;58500
2023-03-10;sorghum;ARS;54500
2023-03-10;corn;ARS;50000
2023-03-13;wheat;ARS;58800
2023-03-13;corn;ARS;50450
2023-03-13;soybeans;ARS;88000
2023-03-13;sorghum;ARS;54500
2023-03-13;sunflower;ARS;78000
2023-03-14;wheat;ARS;59000
2023-03-14;corn;ARS;50500
2023-03-14;sunflower;ARS;75700
2023-03-14;sorghum;ARS;54500
2023-03-14;soybeans;ARS;88000
2023-03-15;wheat;ARS;59000
2023-03-15;sunflower;ARS;75400
2023-03-15;corn;ARS;51000
2023-03-15;soybeans;ARS;89000
2023-03-15;sorghum;ARS;55000
2023-03-16;corn;ARS;51000
2023-03-16;soybeans;ARS;88500
2023-03-16;sunflower;ARS;75000
2023-03-16;sorghum;ARS;54700
2023-03-16;wheat;ARS;59000
2023-03-17;sorghum;ARS;54700
2023-03-17;soybeans;ARS;89000
2023-03-17;corn;ARS;52000
2023-03-17;sunflower;ARS;75500
2023-03-17;wheat;ARS;59300
2023-03-20;sunflower;ARS;75300
2023-03-20;corn;ARS;51700
2023-03-20;soybeans;ARS;89000
2023-03-20;sorghum;ARS;53100
2023-03-20;wheat;ARS;59000
2023-03-21;sunflower;ARS;75750
2023-03-21;corn;ARS;51500
2023-03-21;soybeans;ARS;90000
2023-03-21;sorghum;ARS;53100
2023-03-21;wheat;ARS;59000
2023-03-22;sunflower;ARS;75000
2023-03-22;sorghum;ARS;53100
2023-03-22;corn;ARS;51500
2023-03-22;soybeans;ARS;90000
2023-03-22;wheat;ARS;58500
2023-03-23;soybeans;ARS;85000
2023-03-23;sunflower;ARS;73000
2023-03-23;wheat;ARS;58000
2023-03-23;sorghum;ARS;53100
2023-03-23;corn;ARS;51500
2023-03-27;sunflower;ARS;70400
2023-03-27;sorghum;ARS;53100
2023-03-27;soybeans;ARS;88500
2023-03-27;corn;ARS;52000
2023-03-27;wheat;ARS;58000
2023-03-28;sunflower;ARS;69500
2023-03-28;corn;ARS;52500
2023-03-28;soybeans;ARS;88000
2023-03-28;sorghum;ARS;53500
2023-03-28;wheat;ARS;58300
2023-03-29;corn;ARS;53000
2023-03-29;sunflower;ARS;69300
2023-03-29;soybeans;ARS;90000
2023-03-29;wheat;ARS;59000
2023-03-29;sorghum;ARS;53500
2023-03-30;sunflower;ARS;69300
2023-03-30;soybeans;ARS;95000
2023-03-30;wheat;ARS;59000
2023-03-30;corn;ARS;52000
2023-03-30;sorghum;ARS;53500
2023-03-31;corn;ARS;52000
2023-03-31;sunflower;ARS;69300
2023-03-31;soybeans;ARS;100000
2023-03-31;sorghum;ARS;53500
2023-03-31;wheat;ARS;59000
2023-04-03;sunflower;ARS;70000
2023-04-03;corn;ARS;52500
2023-04-03;soybeans;ARS;103000
2023-04-03;sorghum;ARS;54500
2023-04-03;wheat;ARS;60000
2023-04-04;sunflower;ARS;70300
2023-04-04;corn;ARS;53000
2023-04-04;soybeans;ARS;103000
2023-04-04;sorghum;ARS;55000
2023-04-04;wheat;ARS;60000
2023-04-05;sorghum;ARS;55000
2023-04-05;wheat;ARS;60000
2023-04-05;sunflower;ARS;70300
2023-04-05;corn;ARS;54000
2023-04-05;soybeans;ARS;105000
2023-04-10;wheat;ARS;60500
2023-04-10;corn;ARS;54000
2023-04-10;sorghum;ARS;55000
2023-04-11;sorghum;ARS;55000
2023-04-11;sunflower;ARS;70000
2023-04-11;corn;ARS;53800
2023-04-11;wheat;ARS;60500
2023-04-12;wheat;ARS;60200
2023-04-12;soybeans;ARS;98000
2023-04-12;sunflower;ARS;70500
2023-04-12;corn;ARS;53500
2023-04-12;sorghum;ARS;55000
2023-04-13;sorghum;ARS;55000
2023-04-13;sunflower;ARS;70500
2023-04-13;wheat;ARS;60200
2023-04-13;soybeans;ARS;100000
2023-04-13;corn;ARS;53700
2023-04-14;sunflower;ARS;70500
2023-04-14;wheat;ARS;60500
2023-04-14;soybeans;ARS;100000
2023-04-14;sorghum;ARS;55600
2023-04-14;corn;ARS;53700
2023-04-17;soybeans;ARS;103000
2023-04-17;sunflower;ARS;70000
2023-04-17;corn;ARS;53000
2023-04-17;sorghum;ARS;55600
2023-04-17;wheat;ARS;60750
2023-04-18;sunflower;ARS;70000
2023-04-18;corn;ARS;53000
2023-04-18;soybeans;ARS;103000
2023-04-18;sorghum;ARS;55600
2023-04-18;wheat;ARS;61000
2023-04-19;sunflower;ARS;70200
2023-04-19;soybeans;ARS;103000
2023-04-19;corn;ARS;52000
2023-04-19;sorghum;ARS;56500
2023-04-19;wheat;ARS;62000
2023-04-20;sunflower;ARS;70400
2023-04-20;corn;ARS;49800
2023-04-20;soybeans;ARS;102000
2023-04-20;sorghum;ARS;56800
2023-04-20;wheat;ARS;62000
2023-04-21;corn;ARS;49000
2023-04-21;sunflower;ARS;70400
2023-04-21;soybeans;ARS;100000
2023-04-21;wheat;ARS;62000
2023-04-21;sorghum;ARS;57000
2023-04-24;sunflower;ARS;70300
2023-04-24;corn;ARS;47000
2023-04-24;sorghum;ARS;58000
2023-04-24;soybeans;ARS;100000
2023-04-24;wheat;ARS;62000
2023-04-25;corn;ARS;46500
2023-04-25;sunflower;ARS;90000
2023-04-25;soybeans;ARS;102000
2023-04-25;wheat;ARS;62000
2023-04-25;sorghum;ARS;63000
2023-04-26;corn;ARS;47500
2023-04-26;soybeans;ARS;101000
2023-04-26;sorghum;ARS;63500
2023-04-26;wheat;ARS;62000
2023-04-26;sunflower;ARS;90000
2023-04-27;corn;ARS;47000
2023-04-27;wheat;ARS;63000
2023-04-27;soybeans;ARS;102000
2023-04-27;sorghum;ARS;63500
2023-04-27;sunflower;ARS;87000
2023-04-28;sorghum;ARS;64000
2023-04-28;corn;ARS;47500
2023-04-28;wheat;ARS;64000
2023-04-28;soybeans;ARS;103000
2023-04-28;sunflower;ARS;88000
2023-05-02;wheat;ARS;64000
2023-05-02;sunflower;ARS;84500
2023-05-02;corn;ARS;47300
2023-05-02;sorghum;ARS;65000
2023-05-02;soybeans;ARS;102000
2023-05-03;sunflower;ARS;90000
2023-05-03;sorghum;ARS;67000
2023-05-03;corn;ARS;47300
2023-05-03;soybeans;ARS;102000
2023-05-03;wheat;ARS;65000
2023-05-04;corn;ARS;47500
2023-05-04;sunflower;ARS;90500
2023-05-04;soybeans;ARS;103000
2023-05-04;wheat;ARS;65500
2023-05-04;sorghum;ARS;70000
2023-05-05;sorghum;ARS;70000
2023-05-05;sunflower;ARS;93000
2023-05-05;corn;ARS;48500
2023-05-05;wheat;ARS;67000
2023-05-05;soybeans;ARS;105000
2023-05-08;corn;ARS;49000
2023-05-08;sorghum;ARS;70000
2023-05-08;wheat;ARS;68000
2023-05-08;sunflower;ARS;95500
2023-05-08;soybeans;ARS;105000
2023-05-09;corn;ARS;49000
2023-05-09;sunflower;ARS;98000
2023-05-09;soybeans;ARS;107000
2023-05-09;wheat;ARS;70000
2023-05-09;sorghum;ARS;70000
2023-05-10;corn;ARS;49100
2023-05-10;sunflower;ARS;100000
2023-05-10;soybeans;ARS;110000
2023-05-10;sorghum;ARS;72000
2023-05-10;wheat;ARS;70000
2023-05-11;sunflower;ARS;100000
2023-05-11;corn;ARS;49000
2023-05-11;soybeans;ARS;110000
2023-05-11;sorghum;ARS;75000
2023-05-11;wheat;ARS;71000
2023-05-12;corn;ARS;50000
2023-05-12;sunflower;ARS;100000
2023-05-12;soybeans;ARS;110000
2023-05-12;wheat;ARS;71000
2023-05-12;sorghum;ARS;75000
2023-05-15;sunflower;ARS;100000
2023-05-15;corn;ARS;50700
2023-05-15;soybeans;ARS;111000
2023-05-15;sorghum;ARS;75000
2023-05-15;wheat;ARS;72000
2023-05-17;sunflower;ARS;98500
2023-05-17;corn;ARS;50000
2023-05-17;soybeans;ARS;105000
2023-05-17;sorghum;ARS;73000
2023-05-17;wheat;ARS;73000
2023-05-18;corn;ARS;48500
2023-05-18;sorghum;ARS;70000
2023-05-18;sunflower;ARS;95000
2023-05-18;soybeans;ARS;105000
2023-05-18;wheat;ARS;73000
2023-05-22;corn;ARS;48500
2023-05-22;sorghum;ARS;67000
2023-05-22;wheat;ARS;75000
2023-05-22;sunflower;ARS;92000
2023-05-22;soybeans;ARS;103000
2023-05-23;wheat;ARS;75000
2023-05-23;sorghum;ARS;67000
2023-05-23;sunflower;ARS;95000
2023-05-23;corn;ARS;48500
2023-05-23;soybeans;ARS;102000
2023-05-24;corn;ARS;48500
2023-05-24;sunflower;ARS;93000
2023-05-24;sorghum;ARS;67000
2023-05-24;soybeans;ARS;102000
2023-05-24;wheat;ARS;74500
2023-05-29;wheat;ARS;77300
2023-05-29;sorghum;ARS;60000
2023-05-29;soybeans;ARS;100000
2023-05-29;corn;ARS;48500
2023-05-29;sunflower;ARS;93000
2023-05-30;sunflower;ARS;87000
2023-05-30;corn;ARS;49000
2023-05-30;soybeans;ARS;100000
2023-05-30;wheat;ARS;77300
2023-05-30;sorghum;ARS;63000
2023-05-31;wheat;ARS;77000
2023-05-31;soybeans;ARS;95000
2023-05-31;corn;ARS;49000
2023-05-31;sunflower;ARS;87000
2023-05-31;sorghum;ARS;63000
2023-06-01;sunflower;ARS;82000
2023-06-01;corn;ARS;50000
2023-06-01;soybeans;ARS;95000
2023-06-01;sorghum;ARS;55000
2023-06-01;wheat;ARS;77000
2023-06-02;sunflower;ARS;80000
2023-06-02;corn;ARS;50000
2023-06-02;soybeans;ARS;94000
2023-06-02;sorghum;ARS;50000
2023-06-02;wheat;ARS;77000
2023-06-05;sorghum;ARS;51000
2023-06-05;sunflower;ARS;75000
2023-06-05;soybeans;ARS;95000
2023-06-05;wheat;ARS;77500
2023-06-05;corn;ARS;50000
2023-06-06;corn;ARS;49000
2023-06-06;soybeans;ARS;93000
2023-06-06;sorghum;ARS;51000
2023-06-06;wheat;ARS;77500
2023-06-06;sunflower;ARS;68000
2023-06-07;wheat;ARS;77500
2023-06-07;sorghum;ARS;51000
2023-06-07;soybeans;ARS;93000
2023-06-07;corn;ARS;49000
2023-06-07;sunflower;ARS;66000
2023-06-08;wheat;ARS;77500
2023-06-08;sorghum;ARS;51500
2023-06-08;soybeans;ARS;91000
2023-06-08;corn;ARS;50000
2023-06-08;sunflower;ARS;65000
2023-06-09;soybeans;ARS;92000
2023-06-09;wheat;ARS;77000
2023-06-09;corn;ARS;50000
2023-06-09;sorghum;ARS;51500
2023-06-09;sunflower;ARS;65300
2023-06-12;corn;ARS;49500
2023-06-12;sunflower;ARS;68000
2023-06-12;soybeans;ARS;91000
2023-06-12;sorghum;ARS;52000
2023-06-12;wheat;ARS;75000
2023-06-13;sorghum;ARS;52000
2023-06-13;sunflower;ARS;65500
2023-06-13;corn;ARS;47500
2023-06-13;soybeans;ARS;92000
2023-06-13;wheat;ARS;74000
2023-06-14;corn;ARS;47500
2023-06-14;sunflower;ARS;65500
2023-06-14;soybeans;ARS;92000
2023-06-14;wheat;ARS;74000
2023-06-14;sorghum;ARS;52000
2023-06-15;sorghum;ARS;52500
2023-06-15;sunflower;ARS;65500
2023-06-15;corn;ARS;49000
2023-06-15;soybeans;ARS;94000
2023-06-15;wheat;ARS;74500
2023-06-16;sunflower;ARS;65500
2023-06-16;corn;ARS;50000
2023-06-16;sorghum;ARS;53000
2023-06-16;soybeans;ARS;95000
2023-06-16;wheat;ARS;74500
2023-06-21;sunflower;ARS;65500
2023-06-21;corn;ARS;51000
2023-06-21;soybeans;ARS;97000
2023-06-21;sorghum;ARS;55000
2023-06-21;wheat;ARS;74500
2023-06-22;sunflower;ARS;65600
2023-06-22;sorghum;ARS;55500
2023-06-22;corn;ARS;52000
2023-06-22;wheat;ARS;74500
2023-06-22;soybeans;ARS;96000
2023-06-23;sunflower;ARS;66000
2023-06-23;corn;ARS;50000
2023-06-23;sorghum;ARS;56000
2023-06-23;soybeans;ARS;95000
2023-06-23;wheat;ARS;74500
2023-06-26;corn;ARS;51000
2023-06-26;sunflower;ARS;66000
2023-06-26;soybeans;ARS;96000
2023-06-26;wheat;ARS;76000
2023-06-26;sorghum;ARS;56500
2023-06-27;corn;ARS;49000
2023-06-27;sunflower;ARS;69000
2023-06-27;soybeans;ARS;96000
2023-06-27;sorghum;ARS;59500
2023-06-27;wheat;ARS;75000
2023-06-28;sunflower;ARS;68000
2023-06-28;sorghum;ARS;59500
2023-06-28;corn;ARS;48500
2023-06-28;wheat;ARS;74500
2023-06-28;soybeans;ARS;94000
2023-06-29;sunflower;ARS;71000
2023-06-29;corn;ARS;48500
2023-06-29;soybeans;ARS;95000
2023-06-29;sorghum;ARS;59500
2023-06-29;wheat;ARS;73500
2023-06-30;sunflower;ARS;71800
2023-06-30;corn;ARS;47500
2023-06-30;wheat;ARS;72500
2023-06-30;sorghum;ARS;59500
2023-06-30;soybeans;ARS;100000
2023-07-03;soybeans;ARS;96000
2023-07-03;sorghum;ARS;59500
2023-07-03;sunflower;ARS;73400
2023-07-03;corn;ARS;47000
2023-07-03;wheat;ARS;72500
2023-07-04;sorghum;ARS;59500
2023-07-04;sunflower;ARS;73400
2023-07-04;corn;ARS;47000
2023-07-04;soybeans;ARS;95000
2023-07-04;wheat;ARS;72500
2023-07-05;corn;ARS;47000
2023-07-05;sorghum;ARS;59500
2023-07-05;sunflower;ARS;74000
2023-07-05;soybeans;ARS;94000
2023-07-05;wheat;ARS;73500
2023-07-06;wheat;ARS;73000
2023-07-06;corn;ARS;48000
2023-07-06;sorghum;ARS;60000
2023-07-06;sunflower;ARS;75400
2023-07-06;soybeans;ARS;93000
2023-07-07;sorghum;ARS;59000
2023-07-07;sunflower;ARS;76500
2023-07-07;corn;ARS;48000
2023-07-07;soybeans;ARS;92500
2023-07-07;wheat;ARS;73000
2023-07-10;sorghum;ARS;59000
2023-07-10;corn;ARS;49000
2023-07-10;sunflower;ARS;76500
2023-07-10;soybeans;ARS;95000
2023-07-10;wheat;ARS;73500
2023-07-11;corn;ARS;49000
2023-07-11;soybeans;ARS;95000
2023-07-11;sunflower;ARS;79000
2023-07-11;sorghum;ARS;59000
2023-07-11;wheat;ARS;73500
2023-07-12;sorghum;ARS;61000
2023-07-12;corn;ARS;48500
2023-07-12;wheat;ARS;73000
2023-07-12;soybeans;ARS;93500
2023-07-12;sunflower;ARS;79250
2023-07-13;soybeans;ARS;95500
2023-07-13;sunflower;ARS;79250
2023-07-13;sorghum;ARS;62500
2023-07-13;wheat;ARS;73000
2023-07-13;corn;ARS;50500
2023-07-14;sunflower;ARS;80000
2023-07-17;corn;ARS;51000
2023-07-17;soybeans;ARS;98000
2023-07-17;sorghum;ARS;62000
2023-07-17;wheat;ARS;74000
2023-07-17;sunflower;ARS;80000
2023-07-18;corn;ARS;52000
2023-07-18;soybeans;ARS;98000
2023-07-18;sorghum;ARS;62000
2023-07-18;wheat;ARS;74000
2023-07-18;sunflower;ARS;81000
2023-07-19;sorghum;ARS;63000
2023-07-19;wheat;ARS;75000
2023-07-19;soybeans;ARS;98000
2023-07-19;corn;ARS;53000
2023-07-19;sunflower;ARS;81000
2023-07-20;wheat;ARS;75000
2023-07-20;sorghum;ARS;63000
2023-07-20;sunflower;ARS;81500
2023-07-20;soybeans;ARS;100000
2023-07-20;corn;ARS;56000
2023-07-21;corn;ARS;60000
2023-07-21;sorghum;ARS;63000
2023-07-21;sunflower;ARS;81700
2023-07-21;wheat;ARS;75000
2023-07-21;soybeans;ARS;100000
2023-07-24;soybeans;ARS;103000
2023-07-24;sunflower;ARS;81700
2023-07-24;sorghum;ARS;63000
2023-07-24;corn;ARS;60000
2023-07-24;wheat;ARS;76000
2023-07-25;corn;ARS;63000
2023-07-25;soybeans;ARS;103000
2023-07-25;sunflower;ARS;105000
2023-07-25;wheat;ARS;75000
2023-07-25;sorghum;ARS;78500
2023-07-26;sunflower;ARS;115000
2023-07-26;corn;ARS;63000
2023-07-26;soybeans;ARS;103000
2023-07-26;sorghum;ARS;80000
2023-07-26;wheat;ARS;75000
2023-07-27;sorghum;ARS;80000
2023-07-27;sunflower;ARS;115000
2023-07-27;corn;ARS;63000
2023-07-27;wheat;ARS;75500
2023-07-27;soybeans;ARS;105000
2023-07-28;sunflower;ARS;117000
2023-07-28;corn;ARS;63000
2023-07-28;wheat;ARS;76000
2023-07-28;soybeans;ARS;105000
2023-07-28;sorghum;ARS;80000
2023-07-31;soybeans;ARS;103000
2023-07-31;wheat;ARS;76000
2023-07-31;sorghum;ARS;80000
2023-07-31;corn;ARS;60000
2023-07-31;sunflower;ARS;115000
2023-08-01;sunflower;ARS;115000
2023-08-01;corn;ARS;61000
2023-08-01;sorghum;ARS;82000
2023-08-01;soybeans;ARS;105000
2023-08-01;wheat;ARS;75000
2023-08-02;sunflower;ARS;115000
2023-08-02;corn;ARS;62000
2023-08-02;soybeans;ARS;104000
2023-08-02;sorghum;ARS;82000
2023-08-02;wheat;ARS;75000
2023-08-03;sorghum;ARS;83000
2023-08-03;soybeans;ARS;104000
2023-08-03;corn;ARS;61000
2023-08-03;sunflower;ARS;115000
2023-08-03;wheat;ARS;75000
2023-08-04;corn;ARS;62000
2023-08-04;sunflower;ARS;115000
2023-08-04;soybeans;ARS;107000
2023-08-04;sorghum;ARS;82000
2023-08-04;wheat;ARS;75000
2023-08-07;sorghum;ARS;82000
2023-08-07;corn;ARS;62000
2023-08-07;wheat;ARS;76000
2023-08-07;sunflower;ARS;116000
2023-08-07;soybeans;ARS;105000
2023-08-08;wheat;ARS;80500
2023-08-08;sorghum;ARS;82000
2023-08-08;soybeans;ARS;112000
2023-08-08;corn;ARS;62000
2023-08-08;sunflower;ARS;115000
2023-08-09;sorghum;ARS;83000
2023-08-09;sunflower;ARS;115000
2023-08-09;soybeans;ARS;110000
2023-08-09;wheat;ARS;80000
2023-08-09;corn;ARS;62000
2023-08-10;corn;ARS;63000
2023-08-10;sunflower;ARS;115000
2023-08-10;soybeans;ARS;110000
2023-08-10;sorghum;ARS;81000
2023-08-10;wheat;ARS;80000
2023-08-11;corn;ARS;62000
2023-08-11;sunflower;ARS;115000
2023-08-11;soybeans;ARS;110000
2023-08-11;wheat;ARS;80000
2023-08-11;sorghum;ARS;81000
2023-08-14;soybeans;ARS;125000
2023-08-14;wheat;ARS;82000
2023-08-14;sorghum;ARS;81000
2023-08-14;corn;ARS;60000
2023-08-14;sunflower;ARS;115000
2023-08-15;sorghum;ARS;83000
2023-08-15;wheat;ARS;83500
2023-08-15;soybeans;ARS;127000
2023-08-15;sunflower;ARS;115000
2023-08-15;corn;ARS;61000
2023-08-16;soybeans;ARS;127000
2023-08-16;sunflower;ARS;115000
2023-08-16;wheat;ARS;85000
2023-08-16;corn;ARS;63000
2023-08-16;sorghum;ARS;83000
2023-08-17;sorghum;ARS;83000
2023-08-17;corn;ARS;64500
2023-08-17;wheat;ARS;86000
2023-08-17;sunflower;ARS;115000
2023-08-17;soybeans;ARS;128000
2023-08-18;sunflower;ARS;115000
2023-08-18;corn;ARS;65000
2023-08-18;wheat;ARS;86000
2023-08-18;sorghum;ARS;83000
2023-08-18;soybeans;ARS;130000
2023-08-22;sunflower;ARS;115000
2023-08-22;corn;ARS;63000
2023-08-22;soybeans;ARS;130000
2023-08-22;sorghum;ARS;83000
2023-08-22;wheat;ARS;86000
2023-08-23;sorghum;ARS;84000
2023-08-23;sunflower;ARS;115000
2023-08-23;corn;ARS;65000
2023-08-23;soybeans;ARS;130000
2023-08-23;wheat;ARS;85500
2023-08-24;sorghum;ARS;84000
2023-08-24;soybeans;ARS;130000
2023-08-24;corn;ARS;66000
2023-08-24;sunflower;ARS;115000
2023-08-24;wheat;ARS;86000
2023-08-25;wheat;ARS;86000
2023-08-25;sunflower;ARS;115000
2023-08-25;soybeans;ARS;130000
2023-08-25;sorghum;ARS;84000
2023-08-25;corn;ARS;66000
2023-08-28;wheat;ARS;86000
2023-08-28;sorghum;ARS;85000
2023-08-28;corn;ARS;68000
2023-08-28;sunflower;ARS;115000
2023-08-29;wheat;ARS;86000
2023-08-29;sorghum;ARS;85000
2023-08-29;sunflower;ARS;115000
2023-08-29;corn;ARS;68000
2023-08-30;wheat;ARS;86000
2023-08-30;sunflower;ARS;115000
2023-08-30;corn;ARS;67000
2023-08-30;sorghum;ARS;85000
2023-08-31;wheat;ARS;86000
2023-08-31;corn;ARS;69000
2023-08-31;sorghum;ARS;85000
2023-08-31;sunflower;ARS;115000
2023-09-01;corn;ARS;68000
2023-09-01;sunflower;ARS;120300
2023-09-01;sorghum;ARS;86000
2023-09-01;wheat;ARS;87000
2023-09-04;sorghum;ARS;87000
2023-09-04;sunflower;ARS;120000
2023-09-04;soybeans;ARS;140000
2023-09-04;wheat;ARS;88000
2023-09-04;corn;ARS;68000
2023-09-05;sorghum;ARS;87000
2023-09-05;soybeans;ARS;145000
2023-09-05;corn;ARS;68000
2023-09-05;wheat;ARS;88000
2023-09-05;sunflower;ARS;119000
2023-09-06;sunflower;ARS;119000
2023-09-06;wheat;ARS;88000
2023-09-06;sorghum;ARS;88000
2023-09-06;soybeans;ARS;155000
2023-09-06;corn;ARS;68000
2023-09-07;sunflower;ARS;119000
2023-09-07;corn;ARS;70000
2023-09-07;soybeans;ARS;160000
2023-09-07;sorghum;ARS;88000
2023-09-07;wheat;ARS;88000
2023-09-08;corn;ARS;69000
2023-09-08;wheat;ARS;88000
2023-09-08;soybeans;ARS;160000
